homework_id,user_id,org_id,class_id,lab_id,project_Id,teacher_id.x,template_id,publish_id,lab_type,chip_id,homework_name,marked_at,submit_at,published_at,checklist_score_full,checklist_score,score.x,quiz,study_num,reference_num,study_dur_guide,study_dur_coding,study_dur_debug,created_at.x,updated_at.x,is_must_report,answer_url,use_way,scene_id,circuit_diagram,id,label,score.y,account,phone,no,user_name,password,role,sex,department,created_at.y,updated_at.y,teacher_id.y,class_name,created_at,updated_at
204,33,1,9,96,346,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,ds13024.ds1302_write,写数据,0,13700110029,,20222010218,张7,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
204,33,1,9,96,346,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_0,触发 exit line 0 中断,0,13700110029,,20222010218,张7,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
204,33,1,9,96,346,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_1,触发 exit line 1 中断,0,13700110029,,20222010218,张7,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
204,33,1,9,96,346,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_2,触发 exit line 2 中断,0,13700110029,,20222010218,张7,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
204,33,1,9,96,346,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_3,触发 exit line 3 中断,0,13700110029,,20222010218,张7,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
205,32,1,9,96,347,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,DHT117.DHT11_transmission,DHT11模块完整传输数据,0,13700110028,,20222010218,张6,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
205,32,1,9,96,347,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,at24c022.at24c02_recv,接收数据,0,13700110028,,20222010218,张6,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
205,32,1,9,96,347,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,at24c022.at24c02_send,发送数据,0,13700110028,,20222010218,张6,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
205,32,1,9,96,347,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,ds13024.ds1302_cmd,写命令,0,13700110028,,20222010218,张6,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
205,32,1,9,96,347,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,ds13024.ds1302_read,读数据,0,13700110028,,20222010218,张6,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
205,32,1,9,96,347,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,ds13024.ds1302_write,写数据,0,13700110028,,20222010218,张6,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
205,32,1,9,96,347,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_0,触发 exit line 0 中断,0,13700110028,,20222010218,张6,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
205,32,1,9,96,347,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_1,触发 exit line 1 中断,0,13700110028,,20222010218,张6,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
205,32,1,9,96,347,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_2,触发 exit line 2 中断,0,13700110028,,20222010218,张6,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
205,32,1,9,96,347,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_3,触发 exit line 3 中断,0,13700110028,,20222010218,张6,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
206,26,1,9,96,348,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,DHT117.DHT11_transmission,DHT11模块完整传输数据,0,13700110022,,20222010218,张三,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
206,26,1,9,96,348,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,at24c022.at24c02_recv,接收数据,0,13700110022,,20222010218,张三,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
206,26,1,9,96,348,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,at24c022.at24c02_send,发送数据,0,13700110022,,20222010218,张三,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
206,26,1,9,96,348,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,ds13024.ds1302_cmd,写命令,0,13700110022,,20222010218,张三,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
206,26,1,9,96,348,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,ds13024.ds1302_read,读数据,0,13700110022,,20222010218,张三,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
206,26,1,9,96,348,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,ds13024.ds1302_write,写数据,0,13700110022,,20222010218,张三,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
206,26,1,9,96,348,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_0,触发 exit line 0 中断,0,13700110022,,20222010218,张三,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
206,26,1,9,96,348,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_1,触发 exit line 1 中断,0,13700110022,,20222010218,张三,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
206,26,1,9,96,348,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_2,触发 exit line 2 中断,0,13700110022,,20222010218,张三,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
206,26,1,9,96,348,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_3,触发 exit line 3 中断,0,13700110022,,20222010218,张三,MPnmI1oTA08SPuVDFE9xaQEQG0wCF64WvXoIsnA2BuiiRFdsrDrxoLwAs/LE1QW0,2,男,,11/29/2022 15:20,11/29/2022 16:20,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
207,21,1,9,96,349,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,DHT117.DHT11_transmission,DHT11模块完整传输数据,0,1538654834,,,UI_S,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,,,11/1/2022 11:35,11/1/2022 11:35,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
207,21,1,9,96,349,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,at24c022.at24c02_recv,接收数据,0,1538654834,,,UI_S,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,,,11/1/2022 11:35,11/1/2022 11:35,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
207,21,1,9,96,349,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,at24c022.at24c02_send,发送数据,0,1538654834,,,UI_S,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,,,11/1/2022 11:35,11/1/2022 11:35,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
207,21,1,9,96,349,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,ds13024.ds1302_cmd,写命令,0,1538654834,,,UI_S,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,,,11/1/2022 11:35,11/1/2022 11:35,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
207,21,1,9,96,349,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,ds13024.ds1302_read,读数据,0,1538654834,,,UI_S,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,,,11/1/2022 11:35,11/1/2022 11:35,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
207,21,1,9,96,349,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,ds13024.ds1302_write,写数据,0,1538654834,,,UI_S,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,,,11/1/2022 11:35,11/1/2022 11:35,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
207,21,1,9,96,349,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_0,触发 exit line 0 中断,0,1538654834,,,UI_S,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,,,11/1/2022 11:35,11/1/2022 11:35,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
207,21,1,9,96,349,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_1,触发 exit line 1 中断,0,1538654834,,,UI_S,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,,,11/1/2022 11:35,11/1/2022 11:35,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
207,21,1,9,96,349,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_2,触发 exit line 2 中断,0,1538654834,,,UI_S,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,,,11/1/2022 11:35,11/1/2022 11:35,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
207,21,1,9,96,349,2,118,35,10,,mm32-04-综合(陈利国),NA,NA,NA,0,0,0,org/1/2/html/f60dcc244b0be3b8b00d313c220673d4.html,0,0,0,0,0,11/30/2022 9:46,11/30/2022 9:46,2,NA,1,NA,NA,mm32f52701.exti.exti_irq_line_3,触发 exit line 3 中断,0,1538654834,,,UI_S,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,,,11/1/2022 11:35,11/1/2022 11:35,2,"2019级,修仙,2班",10/18/2022 14:14,10/18/2022 17:37
208,2,1,0,162,405,2,0,0,2,,2351,NA,NA,12/16/2022 15:21,0,0,0,org/1/2/html/f88b240eef85a08b0a3435d012af4ffd.html,4,0,0,0,0,12/16/2022 11:45,4/10/2023 16:13,2,NA,1,NA,NA,NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
213,2,1,0,0,411,2,0,0,2,,2351(1,NA,NA,NA,0,0,0,org/1/2/html/f88b240eef85a08b0a3435d012af4ffd.html,0,0,0,0,0,12/16/2022 14:31,12/16/2022 14:31,2,NA,1,NA,NA,NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
214,2,1,0,260,412,2,0,0,2,,2351(1),NA,NA,NA,0,0,0,org/1/2/html/f88b240eef85a08b0a3435d012af4ffd.html,0,0,0,0,0,12/16/2022 14:32,1/5/2023 10:30,2,NA,1,NA,NA,NA,NA,NA,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
215,5,1,1,162,419,2,208,36,10,,2351,12/16/2022 15:22,12/16/2022 15:22,NA,0,0,100,org/1/2/html/f88b240eef85a08b0a3435d012af4ffd.html,0,0,0,0,0,12/16/2022 15:21,12/16/2022 15:22,2,NA,1,NA,NA,NA,NA,NA,15108272222,15108271459,15108272222,张三,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,2,男,,9/29/2022 15:10,5/30/2023 9:45,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
216,6,1,1,162,420,2,208,36,10,,2351,NA,NA,NA,0,0,0,org/1/2/html/f88b240eef85a08b0a3435d012af4ffd.html,0,0,0,0,0,12/16/2022 15:21,12/16/2022 15:21,2,NA,1,NA,NA,NA,NA,NA,15108273333,15108273333,15108273333,李四,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,男,,10/8/2022 11:28,10/18/2022 14:15,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
217,17,1,1,162,421,2,208,36,10,,2351,NA,NA,NA,0,0,0,org/1/2/html/f88b240eef85a08b0a3435d012af4ffd.html,0,0,0,0,0,12/16/2022 15:21,12/16/2022 15:21,2,NA,1,NA,NA,NA,NA,NA,12011110000,15105525221,12314,UI设计学生,6yYqXFw5yg5tsHlgY7wmixS3B6sWHFrZFY67G4WzDMnCAfUHBxfbJJ8d3bryISH7,2,女,,10/18/2022 10:38,2/16/2023 10:46,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
218,2,1,0,197,436,2,0,0,2,,新---,NA,NA,12/20/2022 10:03,5,0,0,org/1/2/html/ab08af510fb29962208349323aba016a.html,27,0,0,0,0,12/20/2022 9:57,1/6/2023 17:47,2,NA,1,NA,NA,uart_monitor2.uart_monitor_recv,串口助手接收数据,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
218,2,1,0,197,436,2,0,0,2,,新---,NA,NA,12/20/2022 10:03,5,0,0,org/1/2/html/ab08af510fb29962208349323aba016a.html,27,0,0,0,0,12/20/2022 9:57,1/6/2023 17:47,2,NA,1,NA,NA,uart_monitor2.uart_monitor_send,串口助手发送数据,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
219,5,1,1,0,437,2,218,37,10,,新---,NA,NA,NA,5,0,0,org/1/2/html/ab08af510fb29962208349323aba016a.html,0,0,0,0,0,12/20/2022 10:03,12/20/2022 10:03,2,NA,1,NA,NA,uart_monitor2.uart_monitor_recv,串口助手接收数据,0,15108272222,15108271459,15108272222,张三,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,2,男,,9/29/2022 15:10,5/30/2023 9:45,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
219,5,1,1,0,437,2,218,37,10,,新---,NA,NA,NA,5,0,0,org/1/2/html/ab08af510fb29962208349323aba016a.html,0,0,0,0,0,12/20/2022 10:03,12/20/2022 10:03,2,NA,1,NA,NA,uart_monitor2.uart_monitor_send,串口助手发送数据,0,15108272222,15108271459,15108272222,张三,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,2,男,,9/29/2022 15:10,5/30/2023 9:45,2,"2022级,软件专业,2班",9/29/2022 14:51,10/14/2022 14:40
220,2,1,0,198,453,2,0,0,2,,串口(陈利国),NA,NA,12/20/2022 10:34,10,0,0,org/1/2/html/5e543256c480ac577d30f76f9120eb74.html,5,0,0,0,0,12/20/2022 10:33,4/10/2023 9:08,2,NA,1,NA,NA,uart_monitor2.uart_monitor_recv,串口助手接收数据,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
220,2,1,0,198,453,2,0,0,2,,串口(陈利国),NA,NA,12/20/2022 10:34,10,0,0,org/1/2/html/5e543256c480ac577d30f76f9120eb74.html,5,0,0,0,0,12/20/2022 10:33,4/10/2023 9:08,2,NA,1,NA,NA,uart_monitor2.uart_monitor_send,串口助手发送数据,0,15108276477,19025252525,,陈利国,WZFO2cN+9KhT5IEtO8dHRGrzDvZl+tgQIcswjI8YBikvXgFjFatVZQFgt6fpyuoJ,1,男,计算机3333,9/29/2022 14:51,5/29/2023 10:13,NA,NA,NA,NA
